id,observed_on,url,image_url,scientific_name,common_name,taxon_family_name,taxon_genus_name,taxon_species_name
23583586,2019-04-27,https://www.inaturalist.org/observations/23583586,https://inaturalist-open-data.s3.amazonaws.com/photos/36516432/medium.jpg,Eschscholzia californica,California poppy,Papaveraceae,Eschscholzia,Eschscholzia californica
23583589,2019-04-27,https://www.inaturalist.org/observations/23583589,https://inaturalist-open-data.s3.amazonaws.com/photos/36516436/medium.jpg,Briza maxima,Greater Quaking Grass,Poaceae,Briza,Briza maxima
23583596,2019-04-27,https://www.inaturalist.org/observations/23583596,https://inaturalist-open-data.s3.amazonaws.com/photos/36516462/medium.jpg,Erodium botrys,Mediterranean Stork's-bill,Geraniaceae,Erodium,Erodium botrys
23583599,2019-04-27,https://www.inaturalist.org/observations/23583599,https://inaturalist-open-data.s3.amazonaws.com/photos/36516472/medium.jpg,Lysimachia arvensis,scarlet pimpernel,Primulaceae,Lysimachia,Lysimachia arvensis
23583603,2019-04-27,https://www.inaturalist.org/observations/23583603,https://inaturalist-open-data.s3.amazonaws.com/photos/36516496/medium.jpg,Matricaria discoidea,pineapple-weed,Asteraceae,Matricaria,Matricaria discoidea
23583611,2019-04-27,https://www.inaturalist.org/observations/23583611,https://inaturalist-open-data.s3.amazonaws.com/photos/36516528/medium.jpg,Raphanus raphanistrum sativus,garden radish,Brassicaceae,Raphanus,Raphanus raphanistrum
23583614,2019-04-27,https://www.inaturalist.org/observations/23583614,https://inaturalist-open-data.s3.amazonaws.com/photos/36516551/medium.jpg,Vicia sativa,Common Vetch,Fabaceae,Vicia,Vicia sativa
23583622,2019-04-27,https://www.inaturalist.org/observations/23583622,https://inaturalist-open-data.s3.amazonaws.com/photos/36516598/medium.jpg,Genista monspessulana,French broom,Fabaceae,Genista,Genista monspessulana
23583623,2019-04-27,https://www.inaturalist.org/observations/23583623,https://inaturalist-open-data.s3.amazonaws.com/photos/36516628/medium.jpg,Ranunculus californicus,California buttercup,Ranunculaceae,Ranunculus,Ranunculus californicus
23583629,2019-04-27,https://www.inaturalist.org/observations/23583629,https://inaturalist-open-data.s3.amazonaws.com/photos/36516640/medium.jpg,Triteleia hyacinthina,white brodiaea,Asparagaceae,Triteleia,Triteleia hyacinthina
23583637,2019-04-27,https://www.inaturalist.org/observations/23583637,https://inaturalist-open-data.s3.amazonaws.com/photos/36516672/medium.jpg,Trifolium angustifolium,Narrow-leaved clover,Fabaceae,Trifolium,Trifolium angustifolium
23583642,2019-04-27,https://www.inaturalist.org/observations/23583642,https://inaturalist-open-data.s3.amazonaws.com/photos/36516708/medium.jpg,Briza maxima,Greater Quaking Grass,Poaceae,Briza,Briza maxima
23638951,2019-04-27,https://www.inaturalist.org/observations/23638951,https://static.inaturalist.org/photos/36593129/medium.jpg,Viola ocellata,western heart's ease,Violaceae,Viola,Viola ocellata
23669115,2019-04-27,https://www.inaturalist.org/observations/23669115,https://static.inaturalist.org/photos/36634248/medium.jpg,Verbascum blattaria,moth mullein,Scrophulariaceae,Verbascum,Verbascum blattaria
23669185,2019-04-28,https://www.inaturalist.org/observations/23669185,https://static.inaturalist.org/photos/36634336/medium.jpg,Geranium purpureum,Little-Robin,Geraniaceae,Geranium,Geranium purpureum
23774153,2019-04-28,https://www.inaturalist.org/observations/23774153,https://static.inaturalist.org/photos/36788504/medium.jpeg,Iris douglasiana,Douglas iris,Iridaceae,Iris,Iris douglasiana
23774804,2019-04-28,https://www.inaturalist.org/observations/23774804,https://static.inaturalist.org/photos/36789464/medium.jpeg,Lysimachia latifolia,Western Starflower,Primulaceae,Lysimachia,Lysimachia latifolia
23868711,2019-04-28,https://www.inaturalist.org/observations/23868711,https://inaturalist-open-data.s3.amazonaws.com/photos/36932625/medium.jpg,Melilotus indicus,small melilot,Fabaceae,Melilotus,Melilotus indicus
23959330,2019-04-27,https://www.inaturalist.org/observations/23959330,https://static.inaturalist.org/photos/37061452/medium.jpg,Tropaeolum majus,garden nasturtium,Tropaeolaceae,Tropaeolum,Tropaeolum majus
24001556,2019-03-17,https://www.inaturalist.org/observations/24001556,https://static.inaturalist.org/photos/37122985/medium.jpeg,Viola pedunculata,California Golden Violet,Violaceae,Viola,Viola pedunculata
24076349,2019-04-29,https://www.inaturalist.org/observations/24076349,https://static.inaturalist.org/photos/37234769/medium.jpeg,Toxicoscordion fremontii,Fremont's Death Camas,Melanthiaceae,Toxicoscordion,Toxicoscordion fremontii
24076591,2019-04-29,https://www.inaturalist.org/observations/24076591,https://static.inaturalist.org/photos/37235200/medium.jpg,Centranthus ruber,Red Valerian,Caprifoliaceae,Centranthus,Centranthus ruber
24208404,2019-04-30,https://www.inaturalist.org/observations/24208404,https://inaturalist-open-data.s3.amazonaws.com/photos/37435006/medium.jpg,Linum grandiflorum,Scarlet Flax,Linaceae,Linum,Linum grandiflorum
24208448,2019-04-30,https://www.inaturalist.org/observations/24208448,https://inaturalist-open-data.s3.amazonaws.com/photos/37435160/medium.jpg,Euphorbia oblongata,eggleaf spurge,Euphorbiaceae,Euphorbia,Euphorbia oblongata
24211649,2019-04-30,https://www.inaturalist.org/observations/24211649,https://static.inaturalist.org/photos/37439888/medium.jpg,Euphorbia peplus,Petty Spurge,Euphorbiaceae,Euphorbia,Euphorbia peplus
24232831,2019-04-10,https://www.inaturalist.org/observations/24232831,https://inaturalist-open-data.s3.amazonaws.com/photos/37473963/medium.jpeg,Sisyrinchium micranthum,Blue Pigroot,Iridaceae,Sisyrinchium,Sisyrinchium micranthum
24237971,2019-04-30,https://www.inaturalist.org/observations/24237971,https://static.inaturalist.org/photos/37482098/medium.jpg,Lysimachia latifolia,Western Starflower,Primulaceae,Lysimachia,Lysimachia latifolia
24247930,2019-04-16,https://www.inaturalist.org/observations/24247930,https://inaturalist-open-data.s3.amazonaws.com/photos/37497734/medium.jpg,Erodium botrys,Mediterranean Stork's-bill,Geraniaceae,Erodium,Erodium botrys
24248014,2019-04-16,https://www.inaturalist.org/observations/24248014,https://inaturalist-open-data.s3.amazonaws.com/photos/37497852/medium.jpg,Taraxia ovata,Sun Cup,Onagraceae,Taraxia,Taraxia ovata
24296705,2019-04-27,https://www.inaturalist.org/observations/24296705,https://inaturalist-open-data.s3.amazonaws.com/photos/37571505/medium.jpeg,Triphysaria versicolor versicolor,Yellow-beak False Owl's-clover,Orobanchaceae,Triphysaria,Triphysaria versicolor
24297378,2019-04-27,https://www.inaturalist.org/observations/24297378,https://inaturalist-open-data.s3.amazonaws.com/photos/37572626/medium.jpeg,Baccharis pilularis,coyote brush,Asteraceae,Baccharis,Baccharis pilularis
24312541,2019-04-27,https://www.inaturalist.org/observations/24312541,https://inaturalist-open-data.s3.amazonaws.com/photos/37593131/medium.jpg,Matricaria discoidea,pineapple-weed,Asteraceae,Matricaria,Matricaria discoidea
24335534,2019-05-01,https://www.inaturalist.org/observations/24335534,https://inaturalist-open-data.s3.amazonaws.com/photos/37628811/medium.jpg,Myosotis latifolia,broadleaf forget-me-not,Boraginaceae,Myosotis,Myosotis latifolia
24335936,2019-05-01,https://www.inaturalist.org/observations/24335936,https://inaturalist-open-data.s3.amazonaws.com/photos/37629345/medium.jpg,Briza maxima,Greater Quaking Grass,Poaceae,Briza,Briza maxima
24335991,2019-05-01,https://www.inaturalist.org/observations/24335991,https://static.inaturalist.org/photos/37629822/medium.jpg,Quercus agrifolia,coast live oak,Fagaceae,Quercus,Quercus agrifolia
24336009,2019-05-01,https://www.inaturalist.org/observations/24336009,https://inaturalist-open-data.s3.amazonaws.com/photos/37629539/medium.jpg,Briza minor,Little quaking-grass,Poaceae,Briza,Briza minor
24336174,2019-05-01,https://www.inaturalist.org/observations/24336174,https://inaturalist-open-data.s3.amazonaws.com/photos/37629909/medium.jpg,Quercus agrifolia,coast live oak,Fagaceae,Quercus,Quercus agrifolia
24337442,2019-05-01,https://www.inaturalist.org/observations/24337442,https://static.inaturalist.org/photos/37632531/medium.jpg,Fragaria vesca,woodland strawberry,Rosaceae,Fragaria,Fragaria vesca
24388772,2019-05-02,https://www.inaturalist.org/observations/24388772,https://inaturalist-open-data.s3.amazonaws.com/photos/37709894/medium.jpg,Sisyrinchium bellum,western blue-eyed grass,Iridaceae,Sisyrinchium,Sisyrinchium bellum
24388862,2019-05-02,https://www.inaturalist.org/observations/24388862,https://inaturalist-open-data.s3.amazonaws.com/photos/37710094/medium.jpg,Lysimachia arvensis,scarlet pimpernel,Primulaceae,Lysimachia,Lysimachia arvensis
24388888,2019-05-02,https://www.inaturalist.org/observations/24388888,https://inaturalist-open-data.s3.amazonaws.com/photos/37710102/medium.jpg,Lysimachia arvensis,scarlet pimpernel,Primulaceae,Lysimachia,Lysimachia arvensis
24389211,2019-05-02,https://www.inaturalist.org/observations/24389211,https://inaturalist-open-data.s3.amazonaws.com/photos/37710694/medium.jpg,Quercus agrifolia,coast live oak,Fagaceae,Quercus,Quercus agrifolia
24389264,2019-05-02,https://www.inaturalist.org/observations/24389264,https://inaturalist-open-data.s3.amazonaws.com/photos/37710774/medium.jpg,Lysimachia arvensis,scarlet pimpernel,Primulaceae,Lysimachia,Lysimachia arvensis
24389379,2019-05-02,https://www.inaturalist.org/observations/24389379,https://inaturalist-open-data.s3.amazonaws.com/photos/37710896/medium.jpg,Vicia benghalensis,reddish tufted vetch,Fabaceae,Vicia,Vicia benghalensis
24389433,2019-05-02,https://www.inaturalist.org/observations/24389433,https://inaturalist-open-data.s3.amazonaws.com/photos/37710973/medium.jpg,Trifolium angustifolium,Narrow-leaved clover,Fabaceae,Trifolium,Trifolium angustifolium
24389486,2019-05-02,https://www.inaturalist.org/observations/24389486,https://static.inaturalist.org/photos/37711170/medium.jpg,Trifolium angustifolium,Narrow-leaved clover,Fabaceae,Trifolium,Trifolium angustifolium
24389520,2019-05-02,https://www.inaturalist.org/observations/24389520,https://inaturalist-open-data.s3.amazonaws.com/photos/37711130/medium.jpg,Chlorogalum pomeridianum,wavy-leafed soap plant,Asparagaceae,Chlorogalum,Chlorogalum pomeridianum
24389573,2019-05-02,https://www.inaturalist.org/observations/24389573,https://inaturalist-open-data.s3.amazonaws.com/photos/37711154/medium.jpg,Erodium botrys,Mediterranean Stork's-bill,Geraniaceae,Erodium,Erodium botrys
24389613,2019-05-02,https://www.inaturalist.org/observations/24389613,https://static.inaturalist.org/photos/37711193/medium.jpg,Trifolium angustifolium,Narrow-leaved clover,Fabaceae,Trifolium,Trifolium angustifolium
24389639,2019-05-02,https://www.inaturalist.org/observations/24389639,https://inaturalist-open-data.s3.amazonaws.com/photos/37711225/medium.jpg,Lysimachia arvensis,scarlet pimpernel,Primulaceae,Lysimachia,Lysimachia arvensis
24389709,2019-05-02,https://www.inaturalist.org/observations/24389709,https://inaturalist-open-data.s3.amazonaws.com/photos/37711371/medium.jpg,Baccharis pilularis,coyote brush,Asteraceae,Baccharis,Baccharis pilularis
24389720,2019-05-02,https://www.inaturalist.org/observations/24389720,https://inaturalist-open-data.s3.amazonaws.com/photos/37711338/medium.jpg,Baccharis pilularis,coyote brush,Asteraceae,Baccharis,Baccharis pilularis
24389792,2019-05-02,https://www.inaturalist.org/observations/24389792,https://static.inaturalist.org/photos/37711434/medium.jpg,Trifolium angustifolium,Narrow-leaved clover,Fabaceae,Trifolium,Trifolium angustifolium
24390082,2019-05-02,https://www.inaturalist.org/observations/24390082,https://inaturalist-open-data.s3.amazonaws.com/photos/38817881/medium.jpg,Raphanus raphanistrum sativus,garden radish,Brassicaceae,Raphanus,Raphanus raphanistrum
24390235,2019-05-02,https://www.inaturalist.org/observations/24390235,https://inaturalist-open-data.s3.amazonaws.com/photos/37712199/medium.jpg,Briza maxima,Greater Quaking Grass,Poaceae,Briza,Briza maxima
24390240,2019-05-02,https://www.inaturalist.org/observations/24390240,https://inaturalist-open-data.s3.amazonaws.com/photos/37712213/medium.jpg,Geranium dissectum,Cut-leaved crane's-bill,Geraniaceae,Geranium,Geranium dissectum
24390339,2019-05-02,https://www.inaturalist.org/observations/24390339,https://static.inaturalist.org/photos/37712439/medium.jpg,Raphanus raphanistrum,Wild radish,Brassicaceae,Raphanus,Raphanus raphanistrum
24390419,2019-05-02,https://www.inaturalist.org/observations/24390419,https://static.inaturalist.org/photos/37712648/medium.jpg,Baccharis pilularis,coyote brush,Asteraceae,Baccharis,Baccharis pilularis
24390421,2019-05-02,https://www.inaturalist.org/observations/24390421,https://static.inaturalist.org/photos/37836215/medium.jpg,Plantago lanceolata,ribwort plantain,Plantaginaceae,Plantago,Plantago lanceolata
24390490,2019-05-02,https://www.inaturalist.org/observations/24390490,https://inaturalist-open-data.s3.amazonaws.com/photos/37713512/medium.jpg,Lysimachia arvensis,scarlet pimpernel,Primulaceae,Lysimachia,Lysimachia arvensis
24390521,2019-05-02,https://www.inaturalist.org/observations/24390521,https://inaturalist-open-data.s3.amazonaws.com/photos/37713572/medium.jpg,Trifolium angustifolium,Narrow-leaved clover,Fabaceae,Trifolium,Trifolium angustifolium
24390681,2019-05-02,https://www.inaturalist.org/observations/24390681,https://inaturalist-open-data.s3.amazonaws.com/photos/37713020/medium.jpg,Lysimachia arvensis,scarlet pimpernel,Primulaceae,Lysimachia,Lysimachia arvensis
24390777,2019-05-02,https://www.inaturalist.org/observations/24390777,https://static.inaturalist.org/photos/37713109/medium.jpg,Geranium dissectum,Cut-leaved crane's-bill,Geraniaceae,Geranium,Geranium dissectum
24390907,2019-05-02,https://www.inaturalist.org/observations/24390907,https://inaturalist-open-data.s3.amazonaws.com/photos/37713279/medium.jpg,Briza maxima,Greater Quaking Grass,Poaceae,Briza,Briza maxima
24390987,2019-05-02,https://www.inaturalist.org/observations/24390987,https://static.inaturalist.org/photos/37713380/medium.jpg,Erodium botrys,Mediterranean Stork's-bill,Geraniaceae,Erodium,Erodium botrys
24390991,2019-05-02,https://www.inaturalist.org/observations/24390991,https://inaturalist-open-data.s3.amazonaws.com/photos/37713387/medium.jpg,Sisyrinchium bellum,western blue-eyed grass,Iridaceae,Sisyrinchium,Sisyrinchium bellum
24391164,2019-05-02,https://www.inaturalist.org/observations/24391164,https://inaturalist-open-data.s3.amazonaws.com/photos/37713669/medium.jpg,Trifolium angustifolium,Narrow-leaved clover,Fabaceae,Trifolium,Trifolium angustifolium
24391225,2019-05-02,https://www.inaturalist.org/observations/24391225,https://inaturalist-open-data.s3.amazonaws.com/photos/37713799/medium.jpg,Briza maxima,Greater Quaking Grass,Poaceae,Briza,Briza maxima
24391259,2019-05-02,https://www.inaturalist.org/observations/24391259,https://inaturalist-open-data.s3.amazonaws.com/photos/37713757/medium.jpg,Eschscholzia,Desert Poppies,Papaveraceae,Eschscholzia,
24391740,2019-05-02,https://www.inaturalist.org/observations/24391740,https://inaturalist-open-data.s3.amazonaws.com/photos/37714515/medium.jpg,Baccharis pilularis,coyote brush,Asteraceae,Baccharis,Baccharis pilularis
24392393,2019-05-02,https://www.inaturalist.org/observations/24392393,https://inaturalist-open-data.s3.amazonaws.com/photos/37715320/medium.jpeg,Lysimachia arvensis,scarlet pimpernel,Primulaceae,Lysimachia,Lysimachia arvensis
24392494,2019-05-02,https://www.inaturalist.org/observations/24392494,https://inaturalist-open-data.s3.amazonaws.com/photos/37715465/medium.jpg,Plantago lanceolata,ribwort plantain,Plantaginaceae,Plantago,Plantago lanceolata
24392910,2019-05-02,https://www.inaturalist.org/observations/24392910,https://inaturalist-open-data.s3.amazonaws.com/photos/42450827/medium.jpg,Erodium botrys,Mediterranean Stork's-bill,Geraniaceae,Erodium,Erodium botrys
24392974,2019-05-02,https://www.inaturalist.org/observations/24392974,https://inaturalist-open-data.s3.amazonaws.com/photos/37716194/medium.jpeg,Convolvulus arvensis,field bindweed,Convolvulaceae,Convolvulus,Convolvulus arvensis
24393972,2019-05-02,https://www.inaturalist.org/observations/24393972,https://static.inaturalist.org/photos/37718156/medium.jpg,Briza maxima,Greater Quaking Grass,Poaceae,Briza,Briza maxima
24394002,2019-05-02,https://www.inaturalist.org/observations/24394002,https://static.inaturalist.org/photos/37718223/medium.jpeg,Pteridium aquilinum,common bracken,Dennstaedtiaceae,Pteridium,Pteridium aquilinum
24394777,2019-05-02,https://www.inaturalist.org/observations/24394777,https://static.inaturalist.org/photos/37719674/medium.jpg,Pseudotsuga menziesii,Douglas fir,Pinaceae,Pseudotsuga,Pseudotsuga menziesii
24397405,2019-05-02,https://www.inaturalist.org/observations/24397405,https://inaturalist-open-data.s3.amazonaws.com/photos/37724469/medium.jpg,Bromus hordeaceus,common soft brome,Poaceae,Bromus,Bromus hordeaceus
24397731,2019-05-02,https://www.inaturalist.org/observations/24397731,https://inaturalist-open-data.s3.amazonaws.com/photos/37724915/medium.jpg,Lysimachia arvensis,scarlet pimpernel,Primulaceae,Lysimachia,Lysimachia arvensis
24397770,2019-05-02,https://www.inaturalist.org/observations/24397770,https://inaturalist-open-data.s3.amazonaws.com/photos/37724990/medium.jpeg,Notholithocarpus densiflorus,Tanoak,Fagaceae,Notholithocarpus,Notholithocarpus densiflorus
24407661,2019-05-02,https://www.inaturalist.org/observations/24407661,https://inaturalist-open-data.s3.amazonaws.com/photos/37742601/medium.jpg,Briza maxima,Greater Quaking Grass,Poaceae,Briza,Briza maxima
24407750,2019-05-02,https://www.inaturalist.org/observations/24407750,https://inaturalist-open-data.s3.amazonaws.com/photos/37742407/medium.jpg,Plantago lanceolata,ribwort plantain,Plantaginaceae,Plantago,Plantago lanceolata
24407791,2019-04-30,https://www.inaturalist.org/observations/24407791,https://inaturalist-open-data.s3.amazonaws.com/photos/37742440/medium.jpg,Medicago arabica,Spotted medick,Fabaceae,Medicago,Medicago arabica
24407799,2019-05-02,https://www.inaturalist.org/observations/24407799,https://inaturalist-open-data.s3.amazonaws.com/photos/37742452/medium.jpg,Geranium dissectum,Cut-leaved crane's-bill,Geraniaceae,Geranium,Geranium dissectum
24407809,2019-05-02,https://www.inaturalist.org/observations/24407809,https://inaturalist-open-data.s3.amazonaws.com/photos/37742465/medium.jpg,Plantago lanceolata,ribwort plantain,Plantaginaceae,Plantago,Plantago lanceolata
24407813,2019-05-02,https://www.inaturalist.org/observations/24407813,https://inaturalist-open-data.s3.amazonaws.com/photos/37742482/medium.jpg,Briza maxima,Greater Quaking Grass,Poaceae,Briza,Briza maxima
24453618,2019-04-30,https://www.inaturalist.org/observations/24453618,https://static.inaturalist.org/photos/37811063/medium.jpg,Epipactis helleborine,Broad-leaved helleborine,Orchidaceae,Epipactis,Epipactis helleborine
24458927,2019-05-02,https://www.inaturalist.org/observations/24458927,https://inaturalist-open-data.s3.amazonaws.com/photos/37818796/medium.jpg,Umbellularia californica,California bay,Lauraceae,Umbellularia,Umbellularia californica
24463569,2019-05-03,https://www.inaturalist.org/observations/24463569,https://static.inaturalist.org/photos/37826093/medium.jpg,Echium candicans,Pride of Madeira,Boraginaceae,Echium,Echium candicans
24464633,2019-05-03,https://www.inaturalist.org/observations/24464633,https://static.inaturalist.org/photos/37827789/medium.jpg,Quercus agrifolia,coast live oak,Fagaceae,Quercus,Quercus agrifolia
24465776,2019-05-03,https://www.inaturalist.org/observations/24465776,https://static.inaturalist.org/photos/37829686/medium.jpg,Calendula arvensis,field marigold,Asteraceae,Calendula,Calendula arvensis
24467838,2018-12-02,https://www.inaturalist.org/observations/24467838,https://static.inaturalist.org/photos/37833094/medium.jpeg,Conium maculatum,poison hemlock,Apiaceae,Conium,Conium maculatum
24534089,2019-05-04,https://www.inaturalist.org/observations/24534089,https://inaturalist-open-data.s3.amazonaws.com/photos/37936475/medium.jpeg,Lysimachia arvensis,scarlet pimpernel,Primulaceae,Lysimachia,Lysimachia arvensis
24633702,2019-05-05,https://www.inaturalist.org/observations/24633702,https://static.inaturalist.org/photos/38089818/medium.jpg,Quercus parvula shrevei,Shreve oak,Fagaceae,Quercus,Quercus parvula
24675906,2019-05-04,https://www.inaturalist.org/observations/24675906,https://static.inaturalist.org/photos/38205231/medium.jpg,Viola ocellata,western heart's ease,Violaceae,Viola,Viola ocellata
24686250,2019-05-06,https://www.inaturalist.org/observations/24686250,https://static.inaturalist.org/photos/38174024/medium.jpg,Anisocarpus madioides,woodland madia,Asteraceae,Anisocarpus,Anisocarpus madioides
24689451,2019-05-06,https://www.inaturalist.org/observations/24689451,https://inaturalist-open-data.s3.amazonaws.com/photos/38179426/medium.jpg,Sidalcea malviflora,checkerbloom,Malvaceae,Sidalcea,Sidalcea malviflora
24696755,2019-05-06,https://www.inaturalist.org/observations/24696755,https://inaturalist-open-data.s3.amazonaws.com/photos/38190722/medium.jpg,Lysimachia latifolia,Western Starflower,Primulaceae,Lysimachia,Lysimachia latifolia
24732292,2019-05-07,https://www.inaturalist.org/observations/24732292,https://inaturalist-open-data.s3.amazonaws.com/photos/38248097/medium.jpg,Stachys bullata,California Hedge Nettle,Lamiaceae,Stachys,Stachys bullata
24732327,2019-05-07,https://www.inaturalist.org/observations/24732327,https://inaturalist-open-data.s3.amazonaws.com/photos/38248160/medium.jpg,Claytonia perfoliata,miner's lettuce,Montiaceae,Claytonia,Claytonia perfoliata
24748293,2019-05-07,https://www.inaturalist.org/observations/24748293,https://inaturalist-open-data.s3.amazonaws.com/photos/38272310/medium.jpg,Vicia benghalensis,reddish tufted vetch,Fabaceae,Vicia,Vicia benghalensis
24751322,2019-05-07,https://www.inaturalist.org/observations/24751322,https://static.inaturalist.org/photos/38276398/medium.jpg,Lysimachia latifolia,Western Starflower,Primulaceae,Lysimachia,Lysimachia latifolia
24766166,2019-05-07,https://www.inaturalist.org/observations/24766166,https://inaturalist-open-data.s3.amazonaws.com/photos/38300980/medium.jpg,Myosotis latifolia,broadleaf forget-me-not,Boraginaceae,Myosotis,Myosotis latifolia
24789818,2019-05-08,https://www.inaturalist.org/observations/24789818,https://inaturalist-open-data.s3.amazonaws.com/photos/38338683/medium.jpeg,Lysimachia latifolia,Western Starflower,Primulaceae,Lysimachia,Lysimachia latifolia
24840682,2016-04-30,https://www.inaturalist.org/observations/24840682,https://inaturalist-open-data.s3.amazonaws.com/photos/38420444/medium.jpg,Foeniculum vulgare,fennel,Apiaceae,Foeniculum,Foeniculum vulgare
24870936,2019-05-09,https://www.inaturalist.org/observations/24870936,https://inaturalist-open-data.s3.amazonaws.com/photos/38469514/medium.jpg,Calochortus albus,White Globe Lily,Liliaceae,Calochortus,Calochortus albus
24902067,2019-05-10,https://www.inaturalist.org/observations/24902067,https://inaturalist-open-data.s3.amazonaws.com/photos/38520149/medium.jpg,Sequoia sempervirens,coast redwood,Cupressaceae,Sequoia,Sequoia sempervirens
24904865,2019-05-10,https://www.inaturalist.org/observations/24904865,https://static.inaturalist.org/photos/38524843/medium.jpg,Briza maxima,Greater Quaking Grass,Poaceae,Briza,Briza maxima
24909979,2019-05-08,https://www.inaturalist.org/observations/24909979,https://static.inaturalist.org/photos/38533889/medium.jpg,Ceanothus thyrsiflorus,blueblossom,Rhamnaceae,Ceanothus,Ceanothus thyrsiflorus
24974620,2019-05-11,https://www.inaturalist.org/observations/24974620,https://static.inaturalist.org/photos/38639511/medium.jpg,Sequoia sempervirens,coast redwood,Cupressaceae,Sequoia,Sequoia sempervirens
25035712,2019-05-12,https://www.inaturalist.org/observations/25035712,https://static.inaturalist.org/photos/38739716/medium.jpg,Briza maxima,Greater Quaking Grass,Poaceae,Briza,Briza maxima
25074999,2019-05-13,https://www.inaturalist.org/observations/25074999,https://inaturalist-open-data.s3.amazonaws.com/photos/38804602/medium.jpg,Veronica persica,bird's-eye speedwell,Plantaginaceae,Veronica,Veronica persica
25078908,2019-04-21,https://www.inaturalist.org/observations/25078908,https://inaturalist-open-data.s3.amazonaws.com/photos/38810706/medium.jpeg,Sisyrinchium bellum,western blue-eyed grass,Iridaceae,Sisyrinchium,Sisyrinchium bellum
25084902,2019-05-13,https://www.inaturalist.org/observations/25084902,https://static.inaturalist.org/photos/38821071/medium.jpg,Persicaria capitata,pink knotweed,Polygonaceae,Persicaria,Persicaria capitata
25095789,2019-05-13,https://www.inaturalist.org/observations/25095789,https://static.inaturalist.org/photos/38840180/medium.jpeg,Triteleia hyacinthina,white brodiaea,Asparagaceae,Triteleia,Triteleia hyacinthina
25095823,2019-05-13,https://www.inaturalist.org/observations/25095823,https://static.inaturalist.org/photos/38840243/medium.jpeg,Lysimachia latifolia,Western Starflower,Primulaceae,Lysimachia,Lysimachia latifolia
25141485,2019-05-14,https://www.inaturalist.org/observations/25141485,https://inaturalist-open-data.s3.amazonaws.com/photos/38914492/medium.jpeg,Sherardia arvensis,Field madder,Rubiaceae,Sherardia,Sherardia arvensis
25142329,2019-05-14,https://www.inaturalist.org/observations/25142329,https://static.inaturalist.org/photos/38916093/medium.jpg,Digitalis purpurea,purple foxglove,Plantaginaceae,Digitalis,Digitalis purpurea
25149559,2019-01-24,https://www.inaturalist.org/observations/25149559,https://inaturalist-open-data.s3.amazonaws.com/photos/38928398/medium.jpg,Umbellularia californica,California bay,Lauraceae,Umbellularia,Umbellularia californica
25229512,2019-05-16,https://www.inaturalist.org/observations/25229512,https://inaturalist-open-data.s3.amazonaws.com/photos/39055884/medium.jpeg,Trillium ovatum,Pacific trillium,Melanthiaceae,Trillium,Trillium ovatum
25247814,2019-05-16,https://www.inaturalist.org/observations/25247814,https://inaturalist-open-data.s3.amazonaws.com/photos/39086476/medium.jpg,Trifolium angustifolium,Narrow-leaved clover,Fabaceae,Trifolium,Trifolium angustifolium
25273561,2019-05-16,https://www.inaturalist.org/observations/25273561,https://static.inaturalist.org/photos/39128198/medium.jpeg,Juncus bufonius,Toad rush,Juncaceae,Juncus,Juncus bufonius
25280496,2019-05-16,https://www.inaturalist.org/observations/25280496,https://inaturalist-open-data.s3.amazonaws.com/photos/39139151/medium.jpg,Matricaria discoidea,pineapple-weed,Asteraceae,Matricaria,Matricaria discoidea
25293340,2019-05-17,https://www.inaturalist.org/observations/25293340,https://static.inaturalist.org/photos/39160310/medium.jpeg,Verbascum blattaria,moth mullein,Scrophulariaceae,Verbascum,Verbascum blattaria
25446534,2019-05-20,https://www.inaturalist.org/observations/25446534,https://static.inaturalist.org/photos/39413468/medium.jpg,Sixalix atropurpurea,Sweet scabious,Caprifoliaceae,Sixalix,Sixalix atropurpurea
25536867,2019-05-21,https://www.inaturalist.org/observations/25536867,https://inaturalist-open-data.s3.amazonaws.com/photos/39567434/medium.jpg,Aesculus californica,California buckeye,Sapindaceae,Aesculus,Aesculus californica
25556938,2019-05-21,https://www.inaturalist.org/observations/25556938,https://inaturalist-open-data.s3.amazonaws.com/photos/39601790/medium.jpeg,Calochortus tolmiei,Tolmie's pussy ears,Liliaceae,Calochortus,Calochortus tolmiei
25584201,2019-05-22,https://www.inaturalist.org/observations/25584201,https://static.inaturalist.org/photos/39643551/medium.jpg,Calycanthus occidentalis,California sweetshrub,Calycanthaceae,Calycanthus,Calycanthus occidentalis
25603058,2017-05-28,https://www.inaturalist.org/observations/25603058,https://inaturalist-open-data.s3.amazonaws.com/photos/39675153/medium.jpg,Potentilla indica,mock strawberry,Rosaceae,Potentilla,Potentilla indica
25620622,2019-05-20,https://www.inaturalist.org/observations/25620622,https://inaturalist-open-data.s3.amazonaws.com/photos/39703679/medium.jpg,Adenocaulon bicolor,American trailplant,Asteraceae,Adenocaulon,Adenocaulon bicolor
25638988,2019-05-23,https://www.inaturalist.org/observations/25638988,https://static.inaturalist.org/photos/39733533/medium.jpg,Triteleia ixioides ixioides,golden brodiaea,Asparagaceae,Triteleia,Triteleia ixioides
25645380,2019-05-23,https://www.inaturalist.org/observations/25645380,https://inaturalist-open-data.s3.amazonaws.com/photos/39743387/medium.jpg,Baccharis pilularis,coyote brush,Asteraceae,Baccharis,Baccharis pilularis
